frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.0823696106672287,0.030447928234934807,-0.004727397114038467,0.0,285,385
0,1,0.19485284388065338,0.534559428691864,0.14149141311645508,0.0,351,385
0,2,0.09211225807666779,0.7384318113327026,-0.16479212045669556,0.0,241,458
0,3,-0.5579877495765686,1.194482445716858,0.045290879905223846,0.0,179,457
0,4,-0.8679808974266052,1.139726996421814,0.10458721965551376,0.0,184,482
0,5,-0.6332717537879944,1.7964026927947998,0.05168222263455391,0.0,197,622
0,6,1.682820200920105,2.397813320159912,-0.11017903685569763,0.0,190,597
1,0,-0.0823696106672287,0.030477076768875122,-0.004535685293376446,0.0,280,390
1,1,0.19485284388065338,0.5397294163703918,0.1202736496925354,0.0,338,390
1,2,0.12222588062286377,0.6488221883773804,0.136705681681633,0.0,292,411
1,3,-0.5579877495765686,1.194810390472412,0.03560527041554451,0.0,172,464
1,4,-0.8679808974266052,1.1388155221939087,0.11408457159996033,0.0,180,489
1,5,-0.6332717537879944,1.7964293956756592,0.0507468655705452,0.0,189,629
1,6,1.682820200920105,2.397066831588745,-0.12537387013435364,0.0,189,597
2,0,-0.0823696106672287,0.030469942837953568,-0.00458336528390646,0.0,284,386
2,1,0.20459549129009247,0.5675562024116516,0.12245554476976395,0.0,386,375
2,2,0.09211225807666779,0.7493034601211548,-0.1047966480255127,0.0,248,440
2,3,-0.5579877495765686,1.19438898563385,0.04769407585263252,0.0,207,429
2,4,-0.8502669930458069,1.1182494163513184,0.08070779591798782,0.0,217,450
2,5,-0.8679808974266052,1.1399091482162476,0.10258236527442932,0.0,194,473
2,6,-0.6332717537879944,1.7964237928390503,0.05094549059867859,0.0,191,628
2,7,1.682820200920105,2.3974106311798096,-0.11861486732959747,0.0,181,605
3,0,-0.0823696106672287,0.03046456351876259,-0.004618982784450054,0.0,281,389
3,1,0.1859959065914154,0.5730441808700562,0.12649354338645935,0.0,371,377
3,2,0.09211225807666779,0.746272623538971,-0.12455986440181732,0.0,248,457
3,3,-0.5579877495765686,1.19425368309021,0.050967421382665634,0.0,192,444
3,4,-0.8679808974266052,1.139305591583252,0.10908118635416031,0.0,188,481
3,5,-0.6332717537879944,1.7961000204086304,0.061306554824113846,0.0,189,629
3,6,1.682820200920105,2.3974766731262207,-0.11727523058652878,0.0,189,596
4,0,-0.0823696106672287,0.030473580583930016,-0.004559119697660208,0.0,274,395
4,1,0.19485284388065338,0.5383439660072327,0.12633028626441956,0.0,350,395
4,2,-0.5579877495765686,1.1943261623382568,0.04924255982041359,0.0,221,415
4,3,-0.8679808974266052,1.139222502708435,0.10994604229927063,0.0,216,452
4,4,-0.6332717537879944,1.7964882850646973,0.04861648008227348,0.0,199,619
4,5,1.682820200920105,2.3975419998168945,-0.11592850089073181,0.0,187,598
4,6,0.09211225807666779,0.7451551556587219,-0.1310795098543167,-0.030225396156311035,276,437
5,0,-0.0823696106672287,0.030454736202955246,-0.00468334648758173,0.0,284,386
5,1,-0.5579877495765686,1.1946523189544678,0.04056599736213684,0.0,257,379
5,2,-0.8679808974266052,1.1402430534362793,0.09880242496728897,0.0,240,427
5,3,-0.6332717537879944,1.7971210479736328,0.009469126351177692,0.0,193,626
5,4,1.682820200920105,2.3968966007232666,-0.12858697772026062,0.0,183,600
5,5,0.5579877495765686,2.5223989486694336,0.5356427431106567,-0.12090158462524414,218,457
5,6,0.19485284388065338,0.543445348739624,0.10218007862567902,-0.06045079231262207,383,344
5,7,0.23028063774108887,0.7139521241188049,0.1347806751728058,-0.06045079231262207,159,448
5,8,-0.023028064519166946,0.6095000505447388,-0.45705801248550415,-0.06045079231262207,159,448
6,0,-0.0823696106672287,0.03045547381043434,-0.004678541794419289,0.0,284,386
6,1,-0.5579877495765686,1.1945759057998657,0.042756471782922745,0.0,273,363
6,2,-0.8502669930458069,1.1179783344268799,0.08437929302453995,0.0,277,390
6,3,-0.8679808974266052,1.139366626739502,0.10844165831804276,0.0,245,422
6,4,-0.6332717537879944,1.7950197458267212,0.08739589154720306,0.0,161,654
6,5,1.682820200920105,2.3940069675445557,-0.17429481446743011,0.0,180,598
6,6,0.4729610085487366,2.4895682334899902,0.6207200884819031,-0.24180316925048828,163,422
6,7,0.1594250649213791,0.550434410572052,0.12388233840465546,-0.0906761884689331,408,334
6,8,-0.04428474232554436,0.6673619151115417,-0.2996041774749756,-0.0906761884689331,174,446
6,9,0.19928133487701416,0.6560419201850891,0.2588275074958801,-0.0906761884689331,174,446
7,0,-0.0823696106672287,0.030439168214797974,-0.004783489741384983,0.0,280,390
7,1,-0.5579877495765686,1.194557785987854,0.04325993359088898,0.0,279,357
7,2,-0.8679808974266052,1.1385948657989502,0.11626625061035156,0.0,245,422
7,3,-0.5757015943527222,1.8161545991897583,-0.030283011496067047,0.0,146,682
7,4,1.682820200920105,2.397948741912842,-0.1071912944316864,0.0,169,609
7,5,0.021256674081087112,0.6887627243995667,-0.14192046225070953,-0.1813523769378662,283,368
7,6,0.08856948465108871,0.7271731495857239,-0.021688738837838173,-0.0906761884689331,240,395
7,7,0.11779741197824478,0.5298858284950256,0.12478473782539368,-0.06045079231262207,340,351
8,0,-0.0823696106672287,0.03045521304011345,-0.004680244717746973,0.0,283,387
8,1,-0.5579877495765686,1.1945805549621582,0.042625557631254196,0.0,261,375
8,2,-0.8679808974266052,1.1374931335449219,0.12659119069576263,0.0,238,429
8,3,0.5659589767456055,2.0018677711486816,-0.06492546200752258,0.0,116,649
8,4,1.682820200920105,2.396456718444824,-0.13654033839702606,0.0,169,611
8,5,-0.08502669632434845,0.6970486044883728,0.043371714651584625,0.030225396156311035,361,348
8,6,0.05048460513353348,0.5098557472229004,0.2184603214263916,0.15112698078155518,322,333
8,7,-0.08502669632434845,0.6976007223129272,-0.033332470804452896,-0.06045079231262207,319,357
9,0,-0.0823696106672287,0.03044893592596054,-0.004720910452306271,0.0,280,390
9,1,-0.5579877495765686,1.1946965456008911,0.03924006596207619,0.0,299,349
9,2,-0.8502669930458069,1.1191996335983276,0.06623898446559906,0.0,275,390
9,3,1.682820200920105,2.3959405422210693,-0.14531606435775757,0.0,170,609
9,4,-0.14879672229290009,0.6862421631813049,0.0438012033700943,0.0906761884689331,359,340
9,5,0.07085558027029037,0.49619826674461365,-0.3041512668132782,-0.1813523769378662,203,345
9,6,-0.14171116054058075,0.4813843369483948,0.3031967282295227,-0.1813523769378662,203,345
9,7,0.07439836114645004,0.5116890668869019,-0.33408668637275696,-0.1813523769378662,206,342
9,8,-0.14879672229290009,0.5161720514297485,0.30066701769828796,-0.1813523769378662,206,342
9,9,0.32150721549987793,0.9079642295837402,-0.08983036130666733,-0.15112698078155518,150,353
9,10,-0.029227927327156067,0.5127907991409302,0.8197724223136902,-0.15112698078155518,150,353
10,0,-0.0823696106672287,0.030457166954874992,-0.0046675135381519794,0.0,273,397
10,1,-0.5579877495765686,1.1944961547851562,0.04493044689297676,0.0,279,357
10,2,-0.8679808974266052,1.1388996839523315,0.11324057728052139,0.0,237,430
10,3,-0.6332717537879944,1.7919925451278687,0.13600192964076996,0.0,133,686
10,4,1.682820200920105,2.395984649658203,-0.14458796381950378,0.0,167,612
10,5,-0.09919781982898712,0.7982981204986572,0.16313396394252777,0.0906761884689331,184,362
10,6,-0.13285422325134277,0.7037636041641235,0.15544217824935913,0.15112698078155518,280,333
10,7,-0.17713896930217743,0.6678426861763,0.2443433403968811,0.21157777309417725,233,350
10,8,0.30113622546195984,0.9333528876304626,-0.17771191895008087,-0.24180316925048828,132,367
10,9,-0.06022724509239197,0.5624744892120361,0.8206139802932739,-0.24180316925048828,132,367
11,0,-0.0823696106672287,0.03047579899430275,-0.004544260445982218,0.0,283,387
