frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.10695286095142365,0.03987790271639824,-0.008604330942034721,0.0,281,497
0,1,0.23805639147758484,0.8359063863754272,0.12151715159416199,0.0,321,485
0,2,-0.644017219543457,1.3834563493728638,-0.027333924546837807,0.0,138,515
0,3,-0.4324115812778473,1.7399691343307495,-0.04042748361825943,0.0,156,564
0,4,-0.1150030791759491,1.898756742477417,0.14585529267787933,0.0,113,618
0,5,-0.5692652463912964,2.014967441558838,-0.1413276642560959,0.0,158,640
0,6,2.817575693130493,2.4494924545288086,-0.20933188498020172,0.0,128,545
1,0,-0.10695286095142365,0.03988511487841606,-0.008570849895477295,0.0,281,497
1,1,0.29900801181793213,0.7009449601173401,-0.040430501103401184,0.0,247,497
1,2,0.23805639147758484,0.818062424659729,0.21042770147323608,0.0,312,485
1,3,-0.644017219543457,1.3835119009017944,-0.0243616234511137,0.0,145,507
1,4,-0.4324115812778473,1.739843487739563,-0.04551517963409424,0.0,161,568
1,5,-0.1150030791759491,1.9031809568405151,0.06673040986061096,0.0,115,614
1,6,-0.5692652463912964,2.0150394439697266,-0.14029563963413239,0.0,162,637
1,7,2.817575693130493,2.3904905319213867,-0.5739240646362305,0.0,137,537
1,8,0.6762181520462036,1.4518816471099854,0.05472826585173607,-0.019900010898709297,162,487
2,0,-0.10695286095142365,0.039884429425001144,-0.008574034087359905,0.0,281,497
2,1,0.26450708508491516,0.8096666932106018,0.21131157875061035,0.0,282,486
2,2,-0.644017219543457,1.3834060430526733,-0.02976888231933117,0.0,147,510
2,3,-0.4864630103111267,1.7074530124664307,-0.25311028957366943,0.0,159,572
2,4,-0.5692652463912964,2.013669490814209,-0.15875284373760223,0.0,167,632
2,5,2.817575693130493,2.4410276412963867,-0.2919193208217621,0.0,114,549
2,6,0.29900801181793213,0.7019398212432861,-0.01545663457363844,-0.019900010898709297,295,460
2,7,0.6762181520462036,1.4521077871322632,0.04835999384522438,-0.019900010898709297,160,498
3,0,-0.10695286095142365,0.03987932577729225,-0.008597750216722488,0.0,281,497
3,1,0.2909577786922455,0.8161728978157043,0.13921970129013062,0.0,276,486
3,2,-0.644017219543457,1.3833492994308472,-0.0323018841445446,0.0,164,492
3,3,-0.4324115812778473,1.728133201599121,-0.20659798383712769,0.0,165,561
3,4,-0.5692652463912964,2.016000270843506,-0.12573771178722382,0.0,172,628
3,5,2.817575693130493,2.428126573562622,-0.3847532272338867,0.0,132,537
3,6,0.6762181520462036,1.4503698348999023,0.08592516928911209,-0.019900010898709297,155,494
4,0,-0.10695286095142365,0.0398763045668602,-0.008611754514276981,0.0,284,494
4,1,-0.644017219543457,1.383330225944519,-0.033109571784734726,0.0,161,494
4,2,-0.4324115812778473,1.7310459613800049,-0.1805737465620041,0.0,172,558
4,3,-0.05750153958797455,1.9067620038986206,-0.02699878253042698,0.0,122,603
4,4,-0.5692652463912964,2.0139238834381104,-0.15548989176750183,0.0,165,634
4,5,2.9302785396575928,2.291184425354004,-0.38276350498199463,0.0,135,532
4,6,0.29900801181793213,0.6992572546005249,-0.06322742253541946,-0.019900010898709297,298,456
4,7,0.2909577786922455,0.7953591346740723,0.23005259037017822,-0.019900010898709297,277,454
5,0,-0.10695286095142365,0.03988437354564667,-0.008574297651648521,0.0,283,495
5,1,-0.644017219543457,1.3834059238433838,-0.02977956272661686,0.0,171,483
5,2,-0.4864630103111267,1.7197502851486206,-0.1480514109134674,0.0,176,548
5,3,-0.1150030791759491,1.904310703277588,-0.01232493668794632,0.0,122,600
5,4,-0.5692652463912964,2.0149965286254883,-0.14090994000434875,0.0,159,640
5,5,2.817575693130493,2.420386791229248,-0.4307675361633301,0.0,139,533
5,6,0.8625231385231018,2.7275078296661377,-0.07907848805189133,-0.07960004359483719,159,378
5,7,0.568115234375,1.3328379392623901,0.05588480457663536,-0.05970003455877304,185,374
5,8,0.6762181520462036,1.4505250453948975,0.0832645371556282,-0.039800021797418594,163,476
5,9,0.29900801181793213,0.7019460201263428,-0.015174186788499355,-0.019900010898709297,315,454
5,10,0.2909577786922455,0.7882409691810608,-0.2533702850341797,-0.019900010898709297,237,457
6,0,-0.10695286095142365,0.03988715633749962,-0.008561347611248493,0.0,283,495
6,1,0.23805639147758484,0.8227053880691528,0.19147264957427979,0.0,251,469
6,2,-0.644017219543457,1.383573055267334,-0.020596010610461235,0.0,179,475
6,3,-0.4864630103111267,1.7080327272415161,-0.24916808307170868,0.0,177,550
6,4,-0.5692652463912964,2.0146093368530273,-0.1463412493467331,0.0,156,644
6,5,2.817575693130493,2.412020683288574,-0.4753837585449219,0.0,123,540
6,6,0.6808182001113892,2.727618455886841,0.2629661560058594,-0.09950005263090134,117,408
6,7,0.568115234375,1.3267791271209717,0.13869808614253998,-0.07960004359483719,142,408
6,8,0.6279168128967285,1.4664803743362427,0.15291307866573334,-0.05970003455877304,155,462
6,9,0.27600741386413574,0.7113776803016663,-0.011219191364943981,-0.039800021797418594,453,334
6,10,0.16560442745685577,0.837791383266449,-0.3305833637714386,-0.039800021797418594,228,463
7,0,-0.10695286095142365,0.039882998913526535,-0.00858069397509098,0.0,282,496
7,1,-0.644017219543457,1.3832287788391113,-0.0371023491024971,0.0,173,481
7,2,-0.4324115812778473,1.7314002513885498,-0.17714431881904602,0.0,177,549
7,3,-0.05750153958797455,1.9065451622009277,-0.039440616965293884,0.0,126,601
7,4,-0.5060135722160339,2.030611515045166,-0.15715087950229645,0.0,169,630
7,5,0.23805639147758484,0.8230458498001099,0.19000381231307983,0.019900010898709297,210,430
7,6,0.19320517778396606,0.8763692378997803,0.1823548674583435,0.05970003455877304,315,332
7,7,0.5106136798858643,1.3128960132598877,0.09337729960680008,-0.17910009622573853,163,333
7,8,0.5658152103424072,1.4561916589736938,0.0821291133761406,-0.13930007815361023,193,383
7,9,0.25300678610801697,0.7191272974014282,-0.03475217521190643,-0.09950005263090134,439,335
7,10,0.22080591320991516,0.871013343334198,-0.17659300565719604,-0.07960004359483719,216,436
7,11,0.21160566806793213,0.8425887823104858,0.124273881316185,-0.019900010898709297,188,433
8,0,-0.10695286095142365,0.039878226816654205,-0.008602830581367016,0.0,280,498
8,1,-0.644017219543457,1.3834099769592285,-0.02959008514881134,0.0,178,477
8,2,-0.4864630103111267,1.7112162113189697,-0.22627301514148712,0.0,166,554
8,3,-0.17250461876392365,1.899423360824585,-0.04700644314289093,0.0,115,597
8,4,-0.5060135722160339,2.0271832942962646,-0.19648760557174683,0.0,161,641
8,5,0.931524932384491,1.8876252174377441,2.263042688369751,0.0,116,581
8,6,1.5088404417037964,2.715881586074829,-0.37004274129867554,0.05970003455877304,167,440
8,7,0.19550523161888123,1.180694818496704,0.5007694959640503,0.13930007815361023,139,372
8,8,0.41401106119155884,1.4684582948684692,0.0410098135471344,-0.15920008718967438,174,384
8,9,0.41401106119155884,1.4655953645706177,0.10040882229804993,-0.11940006911754608,151,385
8,10,0.1966552734375,0.6973283886909485,-0.025368791073560715,-0.07960004359483719,457,329
8,11,0.026450708508491516,0.8430306315422058,-0.24243852496147156,-0.05970003455877304,347,376
9,0,-0.10695286095142365,0.03987933322787285,-0.00859769806265831,0.0,282,496
9,1,-0.644017219543457,1.3833504915237427,-0.032251253724098206,0.0,200,454
9,2,-0.4864630103111267,1.7059860229492188,-0.2628157138824463,0.0,176,547
9,3,-0.5060135722160339,2.0227701663970947,-0.23765575885772705,0.0,158,647
9,4,2.817575693130493,2.4285621643066406,-0.38199353218078613,0.0,121,537
9,5,0.07935212552547455,0.8710693717002869,-0.07154149562120438,0.05970003455877304,308,358
9,6,0.131103515625,0.7119855284690857,0.038369692862033844,0.11940006911754608,288,334
9,7,1.6031430959701538,2.641780138015747,-0.490381121635437,0.11940006911754608,141,451
9,8,0.3772101104259491,1.4176743030548096,2.76359486579895,0.11940006911754608,141,451
9,9,0.1529540866613388,0.7057636380195618,0.06392595171928406,0.17910009622573853,373,323
9,10,0.33005887269973755,1.5106260776519775,0.23760513961315155,0.19900010526180267,193,375
9,11,0.16100430488586426,0.7328009605407715,0.13944384455680847,0.23880013823509216,326,336
9,12,0.13800370693206787,0.734018862247467,0.15663807094097137,0.2985001504421234,305,326
9,13,0.2415064573287964,1.1171642541885376,-0.69073086977005,-0.2587001323699951,161,403
9,14,0.050601355731487274,0.685832679271698,1.5315730571746826,-0.05970003455877304,183,360
9,15,-0.6578176617622375,0.4625472128391266,-1.4737602472305298,-0.05970003455877304,183,360
9,16,-0.026450708508491516,0.8571995496749878,-0.186242014169693,-0.039800021797418594,353,329
10,0,-0.10695286095142365,0.03987070173025131,-0.008637654595077038,0.0,282,496
10,1,-0.644017219543457,1.3834774494171143,-0.0262453593313694,0.0,208,446
10,2,-0.5405144691467285,1.6928226947784424,-0.2414579689502716,0.0,163,551
10,3,-0.5692652463912964,2.011274814605713,-0.18665602803230286,0.0,158,637
10,4,2.817575693130493,2.4362123012542725,-0.32970094680786133,0.0,122,526
10,5,0.30360814929008484,1.0111689567565918,1.3053745031356812,0.05970003455877304,179,360
10,6,-0.11040295660495758,1.8182235956192017,-0.1905052661895752,0.05970003455877304,176,403
10,7,-0.050601355731487274,0.837443470954895,-0.02808470092713833,0.09950005263090134,419,335
10,8,0.05520147830247879,0.9103739857673645,0.08231964707374573,0.2587001323699951,341,344
10,9,0.20700553059577942,0.4668072760105133,-0.5671012997627258,-0.2587001323699951,404,328
10,10,0.21735583245754242,0.5548415780067444,-0.5356901288032532,-0.19900010526180267,314,327
11,0,-0.10695286095142365,0.039878103882074356,-0.008603409864008427,0.0,280,498
11,1,-0.644017219543457,1.3833177089691162,-0.03362369164824486,0.0,225,428
11,2,-0.4324115812778473,1.7283462285995483,-0.2048073709011078,0.0,176,551
11,3,-0.5692652463912964,2.01450514793396,-0.1477692723274231,0.0,150,648
11,4,0.5336143374443054,2.1476171016693115,0.026089288294315338,0.0,125,625
11,5,2.817575693130493,2.4140098094940186,-0.4651772677898407,0.0,116,537
11,6,-0.9890265464782715,0.5828648805618286,-1.1722090244293213,0.11940006911754608,144,353
11,7,0.0,1.1973490715026855,-1.1217548847198486,0.11940006911754608,144,353
11,8,-0.026450708508491516,0.8673556447029114,0.1310390681028366,0.21890011429786682,380,329
11,9,0.05520147830247879,0.8961754441261292,0.18007482588291168,0.2985001504421234,304,332
11,10,0.20125539600849152,0.6745578050613403,-0.6437485218048096,-0.2985001504421234,372,325
11,11,0.2024054229259491,0.6509062647819519,-0.48991209268569946,-0.17910009622573853,289,334
12,0,-0.10695286095142365,0.03988909721374512,-0.008552292361855507,0.0,285,493
12,1,-0.644017219543457,1.383119821548462,-0.04096529260277748,0.0,208,446
12,2,-0.4324115812778473,1.7287200689315796,-0.20162801444530487,0.0,177,549
12,3,-0.5692652463912964,2.0142061710357666,-0.15178939700126648,0.0,141,657
12,4,0.6106663942337036,2.161433219909668,-0.15270134806632996,0.0,129,623
12,5,2.817575693130493,2.424720048904419,-0.4056670665740967,0.0,118,538
12,6,-0.41861119866371155,3.4129562377929688,0.48258596658706665,0.05970003455877304,227,403
