frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.11040295660495758,0.02723727747797966,-0.013134473003447056,0.0,358,420
0,1,-0.4324115812778473,1.6830337047576904,-0.4433109164237976,0.0,161,574
0,2,-0.5060135722160339,2.016707420349121,-0.2845548689365387,0.0,158,643
0,3,1.3248354196548462,2.3964715003967285,-0.22175581753253937,0.0,117,556
0,4,0.6348170042037964,0.5474960207939148,0.25967714190483093,0.019900010898709297,263,391
0,5,0.6992186903953552,0.979470431804657,0.20635780692100525,0.019900010898709297,176,562
0,6,0.7176191806793213,0.6832122802734375,0.049389518797397614,0.039800021797418594,257,383
1,0,-0.11040295660495758,0.027235526591539383,-0.01313810609281063,0.0,350,428
1,1,-0.4324115812778473,1.686402440071106,-0.4303179979324341,0.0,141,591
1,2,-0.5060135722160339,2.0171120166778564,-0.2816711366176605,0.0,159,643
1,3,0.603766143321991,0.7343688607215881,0.07818590104579926,0.019900010898709297,274,414
1,4,0.6992186903953552,0.9779435396194458,0.21347671747207642,0.019900010898709297,128,559
1,5,1.2259328365325928,0.9121754765510559,0.3352768123149872,0.05970003455877304,115,450
2,0,-0.11040295660495758,0.027222061529755592,-0.013165980577468872,0.0,356,422
2,1,-0.4324115812778473,1.6703954935073853,-0.488779753446579,0.0,159,574
2,2,-0.5060135722160339,2.0166776180267334,-0.28476446866989136,0.0,156,645
2,3,0.6106663942337036,2.166818380355835,0.002978235250338912,0.0,123,617
2,4,-0.4749627113342285,2.1956636905670166,0.14661625027656555,0.0,123,617
2,5,-1.0557283163070679,0.7428888082504272,0.12878939509391785,0.039800021797418594,148,461
2,6,0.6612676978111267,0.5762313008308411,0.02931429259479046,-0.019900010898709297,356,390
3,0,-0.11040295660495758,0.027224557474255562,-0.013160821050405502,0.0,351,427
3,1,0.6624177098274231,1.0077120065689087,0.19123774766921997,0.0,154,535
3,2,-0.4324115812778473,1.6642203330993652,-0.5094089508056641,0.0,170,564
3,3,-0.5060135722160339,2.017498731613159,-0.27888813614845276,0.0,153,648
3,4,0.6106663942337036,2.165863513946533,-0.06439309567213058,0.0,120,621
3,5,-0.4749627113342285,2.1984081268310547,0.09713874012231827,0.0,120,621
3,6,-1.0948293209075928,0.6789896488189697,0.15282213687896729,0.039800021797418594,218,415
3,7,0.6578176617622375,0.5143459439277649,-0.08593577146530151,-0.07960004359483719,357,332
3,8,1.4490388631820679,0.920735776424408,0.02741158939898014,-0.07960004359483719,136,387
3,9,1.255833625793457,0.9938905835151672,0.05735926330089569,-0.05970003455877304,175,403
4,0,-0.11040295660495758,0.027220165356993675,-0.013169902376830578,0.0,359,419
4,1,0.625616729259491,1.0271177291870117,0.2109156847000122,0.0,190,506
4,2,-0.4324115812778473,1.6770362854003906,-0.4654848575592041,0.0,179,555
4,3,-0.5060135722160339,2.0171637535095215,-0.2813010513782501,0.0,162,639
4,4,0.5428145527839661,2.1790380477905273,-0.15865124762058258,0.0,120,612
4,5,-0.4749627113342285,2.19454026222229,0.1625661700963974,0.0,120,612
4,6,-1.0557283163070679,0.7344156503677368,0.17059946060180664,0.07960004359483719,290,343
4,7,1.955052375793457,2.502904176712036,0.6574153304100037,-0.15920008718967438,205,380
4,8,0.6325169801712036,0.5487119555473328,-0.05914568156003952,-0.13930007815361023,379,336
4,9,1.2730841636657715,0.9091169834136963,0.012207627296447754,-0.13930007815361023,202,383
4,10,0.11730314046144485,0.5533603429794312,1.8619494438171387,-0.05970003455877304,174,418
4,11,0.997076690196991,0.6808655858039856,1.5261335372924805,-0.05970003455877304,174,418
4,12,0.603766143321991,0.6989529132843018,0.23848582804203033,-0.039800021797418594,322,331
5,0,-0.11040295660495758,0.027213282883167267,-0.01318411622196436,0.0,355,423
5,1,-0.7728207111358643,1.3971470594406128,0.13767574727535248,0.0,193,457
5,2,-0.4324115812778473,1.6764354705810547,-0.4676441550254822,0.0,173,562
