frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.11040295660495758,0.027290362864732742,-0.013023815117776394,0.0,284,494
0,1,-0.8211220502853394,1.3740242719650269,0.07773250341415405,0.0,208,453
0,2,-0.4324115812778473,1.6773077249526978,-0.46450597047805786,0.0,186,548
0,3,-0.5692652463912964,2.0043952465057373,-0.24993301928043365,0.0,164,638
0,4,0.6210166811943054,0.7448023557662964,0.34780266880989075,0.039800021797418594,200,386
0,5,0.36340972781181335,2.2569527626037598,-1.9647992849349976,0.05970003455877304,125,429
0,6,0.5669651627540588,0.947905421257019,-0.06668397784233093,0.15920008718967438,183,337
0,7,0.6578176617622375,0.5186960101127625,-0.053769443184137344,-0.039800021797418594,307,348
1,0,-0.11040295660495758,0.027285350486636162,-0.013034316711127758,0.0,288,490
1,1,-0.8211220502853394,1.3745065927505493,0.06867896020412445,0.0,192,468
1,2,-0.4324115812778473,1.6746559143066406,-0.473977267742157,0.0,177,555
1,3,-0.5692652463912964,2.00457501411438,-0.24848642945289612,0.0,153,648
1,4,0.8280221819877625,2.1072299480438232,-0.33947014808654785,0.0,114,606
1,5,0.6279168128967285,0.4960859715938568,-0.0409369058907032,0.039800021797418594,302,344
1,6,0.5899658203125,0.6708524823188782,0.5130850076675415,0.05970003455877304,162,416
1,7,1.0557283163070679,1.6328288316726685,0.07830382138490677,0.07960004359483719,181,392
1,8,-0.8797735571861267,1.732837438583374,-0.10048041492700577,0.07960004359483719,181,392
1,9,0.6831183433532715,0.6672206521034241,-0.3866844177246094,0.11940006911754608,227,382
1,10,0.6141164302825928,3.332395076751709,0.22421430051326752,-0.21890011429786682,173,365
1,11,0.4416118264198303,3.6103157997131348,0.4339037239551544,-0.05970003455877304,143,378
2,0,-0.11040295660495758,0.027285072952508926,-0.013034895993769169,0.0,285,493
2,1,-0.8211220502853394,1.3746062517166138,0.06665381789207458,0.0,261,397
2,2,-0.4324115812778473,1.6719633340835571,-0.48338958621025085,0.0,200,532
2,3,-0.5692652463912964,2.0046305656433105,-0.24803869426250458,0.0,150,651
2,4,0.7084189653396606,0.7055308222770691,0.3765672445297241,0.039800021797418594,192,397
