frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.0823696106672287,0.030453568324446678,-0.004690927919000387,0.0,274,395
0,1,-0.4889035224914551,1.2562159299850464,0.035861220210790634,0.0,117,522
0,2,-0.8245818614959717,1.1561657190322876,0.21599146723747253,0.0,138,511
0,3,-0.5951868891716003,1.529860496520996,0.014516869559884071,0.0,115,622
0,4,-0.5757015943527222,1.8127361536026,0.11542271822690964,0.0,197,622
0,5,1.8599591255187988,2.265627384185791,-0.0318772979080677,0.0,121,597
0,6,0.16739632189273834,0.7726519107818604,0.038156554102897644,-0.030225396156311035,372,348
1,0,-0.0823696106672287,0.03046374022960663,-0.0046244156546890736,0.0,277,392
1,1,-0.5296454429626465,1.23946213722229,0.04000578820705414,0.0,118,521
1,2,-0.8245818614959717,1.157429575920105,0.2091131955385208,0.0,139,510
1,3,-0.5951868891716003,1.5230342149734497,0.1450887769460678,0.0,117,621
1,4,-0.5757015943527222,1.8126803636550903,0.1162949800491333,0.0,200,618
1,5,1.8599591255187988,2.2639284133911133,-0.09333744645118713,0.0,118,599
1,6,0.21522384881973267,0.7615717649459839,-0.012470056302845478,-0.030225396156311035,390,345
2,0,-0.0823696106672287,0.030504101887345314,-0.004350217059254646,0.0,278,391
2,1,0.1913100779056549,0.7630540132522583,0.0872780829668045,0.0,376,371
2,2,-0.8245818614959717,1.1595463752746582,0.1970375031232834,0.0,132,517
2,3,-0.5951868891716003,1.5233008861541748,0.14226195216178894,0.0,114,621
2,4,-0.5757015943527222,1.8126314878463745,0.1170545220375061,0.0,190,628
2,5,1.8599591255187988,2.2616021633148193,-0.1387077420949936,0.0,126,583
2,6,2.6358277797698975,2.4779083728790283,-0.35467728972435,0.0,116,559
3,0,-0.0823696106672287,0.030462097376585007,-0.004635220859199762,0.0,276,393
3,1,0.14348255097866058,0.7755987048149109,0.0657857283949852,0.0,362,367
3,2,-0.5296454429626465,1.2391847372055054,0.04783567413687706,0.0,124,515
3,3,-0.8245818614959717,1.159181833267212,0.19917082786560059,0.0,149,499
3,4,-0.5757015943527222,1.8125804662704468,0.11784213781356812,0.0,191,627
3,5,1.8599591255187988,2.2631216049194336,-0.11119736731052399,0.0,121,588
4,0,-0.0823696106672287,0.03045937605202198,-0.004653080366551876,0.0,274,395
4,1,0.14348255097866058,0.7595604062080383,0.17014439404010773,0.0,268,353
4,2,-0.4889035224914551,1.2561838626861572,0.03696751594543457,0.0,213,427
4,3,-0.8245818614959717,1.158616542816162,0.20243340730667114,0.0,188,460
4,4,-0.5951868891716003,1.5254864692687988,0.11651226878166199,0.0,115,622
4,5,-0.5757015943527222,1.813151240348816,0.1087060421705246,0.0,191,627
4,6,-0.5845585465431213,1.8413658142089844,0.10490527004003525,0.0,191,627
4,7,1.8599591255187988,2.2628345489501953,-0.11688938736915588,0.0,161,588
4,8,0.6058152318000793,0.8011126518249512,0.4817803204059601,0.0906761884689331,202,367
4,9,0.2878507971763611,0.6697516441345215,-0.0753018856048584,-0.15112698078155518,299,330
4,10,0.5845585465431213,0.7643104195594788,0.09978172928094864,-0.12090158462524414,209,380
4,11,0.0,0.7392734289169312,-1.399767279624939,-0.0906761884689331,209,374
4,12,-0.7174128293991089,1.0083847045898438,-0.9870931506156921,-0.0906761884689331,209,374
4,13,0.16739632189273834,0.7704965472221375,0.06915196031332016,-0.06045079231262207,346,338
5,0,-0.0823696106672287,0.030476195737719536,-0.004541604779660702,0.0,269,400
5,1,-0.4889035224914551,1.25612473487854,0.0389263778924942,0.0,225,415
5,2,-0.8245818614959717,1.1597026586532593,0.19611552357673645,0.0,201,446
5,3,-0.5951868891716003,1.5281463861465454,0.0738404169678688,0.0,114,624
5,4,-0.5757015943527222,1.812467098236084,0.11957245320081711,0.0,197,621
5,5,-0.5845585465431213,1.8408678770065308,0.11330859363079071,0.0,196,622
5,6,1.682820200920105,2.400120973587036,-0.03265844285488129,0.0,169,612
5,7,0.18422451615333557,0.6862446665763855,0.2757757604122162,0.030225396156311035,366,357
5,8,0.5101601481437683,0.7527986764907837,0.23023533821105957,0.0906761884689331,192,406
6,0,-0.0823696106672287,0.030470997095108032,-0.004576351027935743,0.0,270,399
6,1,-0.5181314945220947,1.2127165794372559,0.0323784276843071,0.0,207,433
6,2,-0.8245818614959717,1.1671427488327026,0.1454286128282547,0.0,176,472
6,3,-0.5951868891716003,1.5251938104629517,0.1202816367149353,0.0,114,621
6,4,-0.5757015943527222,1.812050223350525,0.12573106586933136,0.0,131,687
6,5,1.7713896036148071,2.3323018550872803,-0.12680305540561676,0.0,165,607
6,6,0.21256674826145172,0.6654938459396362,0.08319053798913956,0.12090158462524414,275,339
7,0,-0.0823696106672287,0.030476558953523636,-0.004539172165095806,0.0,273,396
7,1,-0.5296454429626465,1.2390927076339722,0.05016269162297249,0.0,223,416
7,2,-0.8245818614959717,1.1539108753204346,0.22773109376430511,0.0,201,448
7,3,-0.5951868891716003,1.5266640186309814,0.09990468621253967,0.0,116,621
7,4,-0.5757015943527222,1.8120734691619873,0.1253959834575653,0.0,143,675
7,5,1.7713896036148071,2.3309779167175293,-0.14917178452014923,0.0,160,612
8,0,-0.0823696106672287,0.030477505177259445,-0.004532806575298309,0.0,279,390
8,1,-0.4889035224914551,1.2561713457107544,0.03738986700773239,0.0,231,408
8,2,-0.8245818614959717,1.1471859216690063,0.25949183106422424,0.0,202,443
