frame,DetObj#,x,y,z,v,snr,noise
0,0,-0.11040295660495758,0.027247611433267593,-0.013113020919263363,0.0,290,489
0,1,0.46691253781318665,0.9956105947494507,0.12317909300327301,0.0,217,503
0,2,-0.4324115812778473,1.686206340789795,-0.43108585476875305,0.0,116,608
0,3,-0.5060135722160339,2.022268533706665,-0.2418893277645111,0.0,158,643
0,4,0.40021073818206787,2.1707403659820557,-0.15937753021717072,0.0,115,612
0,5,-0.46691253781318665,2.161506175994873,0.0869927778840065,0.0,115,612
0,6,0.9257748126983643,0.8459888100624084,0.4590582549571991,-0.039800021797418594,145,427
1,0,-0.11040295660495758,0.027248423546552658,-0.013111335225403309,0.0,284,495
1,1,-0.4324115812778473,1.6837629079818726,-0.44053319096565247,0.0,133,591
1,2,-0.5060135722160339,2.0216517448425293,-0.2469901740550995,0.0,162,639
1,3,0.40021073818206787,2.168100357055664,-0.19197902083396912,0.0,122,605
1,4,-0.46691253781318665,2.159641981124878,0.12499253451824188,0.0,122,605
1,5,0.5002634525299072,0.9790553450584412,0.12493234127759933,0.05970003455877304,388,338
1,6,-0.997076690196991,0.5748499035835266,-1.5691428184509277,0.05970003455877304,167,354
1,7,-0.09660258889198303,2.5254244804382324,-1.9712446928024292,0.11940006911754608,165,393
1,8,-0.6072162985801697,1.1813949346542358,-1.2609570026397705,0.2985001504421234,160,347
1,9,0.9867264628410339,0.782080888748169,0.014391169883310795,-0.039800021797418594,211,401
2,0,-0.11040295660495758,0.027244608849287033,-0.013119258917868137,0.0,288,490
2,1,-0.4324115812778473,1.6846144199371338,-0.43726563453674316,0.0,138,586
2,2,-0.5060135722160339,2.023369550704956,-0.2324991673231125,0.0,161,639
2,3,0.5428145527839661,2.183279037475586,-0.08166804164648056,0.0,120,607
2,4,-0.4749627113342285,2.191847562789917,0.1955486536026001,0.0,120,607
2,5,0.46691253781318665,0.9916149377822876,0.15203110873699188,0.07960004359483719,393,326
2,6,-0.19550523161888123,2.321057081222534,-2.256861925125122,0.07960004359483719,145,413
2,7,0.6762181520462036,0.8223215937614441,-0.08916459232568741,-0.09950005263090134,301,337
2,8,0.9384251236915588,0.8511620163917542,0.27913135290145874,-0.07960004359483719,219,385
2,9,0.579615592956543,0.897262454032898,-0.01999889686703682,-0.019900010898709297,228,471
3,0,-0.11040295660495758,0.027272116392850876,-0.01306198164820671,0.0,291,488
3,1,-0.7544202208518982,1.3666470050811768,0.1025291383266449,0.0,131,508
3,2,-0.4324115812778473,1.6841622591018677,-0.43900394439697266,0.0,192,531
3,3,-0.5060135722160339,2.02304744720459,-0.2352854460477829,0.0,157,644
3,4,0.5520148277282715,0.8463664054870605,0.5378318428993225,0.019900010898709297,190,454
3,5,-1.2477834224700928,0.2888612449169159,0.37826746702194214,0.09950005263090134,192,340
3,6,-1.1730314493179321,0.5314213037490845,0.1569119393825531,0.15920008718967438,231,335
3,7,0.9384251236915588,0.8608565926551819,0.2476227730512619,-0.17910009622573853,289,401
3,8,0.6210166811943054,0.8218079209327698,0.018137939274311066,-0.13930007815361023,445,328
3,9,0.5520148277282715,0.9876150488853455,0.17382678389549255,-0.09950005263090134,344,366
4,0,-0.11040295660495758,0.02725471369922161,-0.01309825386852026,0.0,289,490
4,1,-0.7544202208518982,1.368032693862915,0.08199147880077362,0.0,189,453
4,2,-0.4324115812778473,1.6845935583114624,-0.43734562397003174,0.0,188,536
4,3,-0.5060135722160339,2.023242473602295,-0.23360157012939453,0.0,164,637
4,4,0.5428145527839661,2.183119058609009,-0.08584053069353104,0.0,120,607
4,5,-0.4749627113342285,2.193697929382324,0.1735631227493286,0.0,120,607
4,6,-1.4202880859375,2.0328521728515625,0.03893866017460823,0.05970003455877304,125,403
4,7,-1.2477834224700928,0.40043532848358154,0.25725212693214417,0.09950005263090134,207,351
4,8,-1.207532286643982,0.5445153713226318,0.1698804795742035,0.13930007815361023,216,330
4,9,0.9108244180679321,0.8272436261177063,0.26749512553215027,-0.27860015630722046,318,357
4,10,1.2799843549728394,1.5327831506729126,0.3191687762737274,-0.2587001323699951,250,353
4,11,0.8912739157676697,0.7740553617477417,-0.07482805848121643,-0.23880013823509216,272,348
4,12,0.538214385509491,0.8316969871520996,-0.052924204617738724,-0.15920008718967438,424,336
4,13,0.5865157246589661,0.9203140735626221,0.3454575836658478,-0.09950005263090134,289,347
4,14,0.5520148277282715,0.9361401200294495,0.35950103402137756,-0.05970003455877304,297,344
5,0,-0.11040295660495758,0.027249764651060104,-0.013108545914292336,0.0,287,492
5,1,-0.18400491774082184,0.640133261680603,-0.37247249484062195,0.0,138,417
5,2,-0.460012286901474,0.3421982526779175,0.5036399960517883,0.0,138,417
5,3,-0.7544202208518982,1.3681365251541138,0.08024028688669205,0.0,252,391
5,4,-0.4324115812778473,1.6813671588897705,-0.4495899975299835,0.0,198,527
5,5,-0.5060135722160339,2.0225677490234375,-0.23937222361564636,0.0,162,639
5,6,0.4749627113342285,2.189039945602417,-0.22480952739715576,0.0,119,606
5,7,-0.4749627113342285,2.190758466720581,0.20739486813545227,0.0,119,606
5,8,0.6279168128967285,3.39918851852417,0.3280755579471588,0.039800021797418594,226,415
5,9,-1.4202880859375,2.0260183811187744,0.17103901505470276,0.05970003455877304,155,410
5,10,-1.2420332431793213,0.5622084736824036,0.16773557662963867,0.09950005263090134,289,329
5,11,0.8199719786643982,0.8187164068222046,0.237654447555542,-0.2587001323699951,306,350
5,12,0.568115234375,0.8132879137992859,0.001866975100710988,-0.17910009622573853,434,332
5,13,0.5278641581535339,0.8724512457847595,0.14678969979286194,-0.09950005263090134,239,319
6,0,-0.11040295660495758,0.027264345437288284,-0.013078195974230766,0.0,290,488
6,1,-0.7544202208518982,1.3662433624267578,0.10777445137500763,0.0,178,466
6,2,-0.4324115812778473,1.6850498914718628,-0.4355844259262085,0.0,191,534
6,3,-0.5060135722160339,2.0249345302581787,-0.21844951808452606,0.0,163,638
6,4,-1.2420332431793213,0.5675187110900879,0.14878207445144653,0.07960004359483719,237,359
6,5,0.5232639908790588,3.41751766204834,0.3211907744407654,0.23880013823509216,212,362
6,6,0.4968133270740509,0.7240241765975952,-0.2599423825740814,-0.23880013823509216,294,327
6,7,1.0350277423858643,1.5925573110580444,0.179598867893219,-0.23880013823509216,202,397
